,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
71156,117012,consider paying better attention in the future i was redoing an action of uthersrg  and no one cared when he did it by paying attention in the future  you will save yourself from appearing foolish ,7160704c140cb928,0.0,0.0,0.0,train,0.0,0.0,0.0,0
155526,148839,you are a putz just because you do not know about the moss bluff strike force does not mean its a hoax  you were probably never in the military and you write about military history  so i ask you who is the hoax why dont you go write and article about a battle that you read about in a book that was written by a guy who wasn t close enough to smell the gun powder and then tell me what a hoax is  you are pathetic ,52e698d435746c16,0.0,1.0,0.0,train,0.0,0.0,1.0,1
4547,116959,  i believe that this text makes it clear that the referenced material is in the public domain unless indicated otherwise in the publication  ndu press products are in the public domain and not copyrighted  http ndupress ndu edu ,7129c878c729620f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
52251,32908, uncle  i hope you like your row of bullets  ,578d439f2ea477f9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
108289,84592,maybe we can get a vote  i m flexible with my version  just not so flexible as to let an apologist completely water down the section to make it sound like castro is an undisputed champion of international social justice mar utc  calling you a castro apologist when you  or a poseur marxist  is not an insult  btw  please don t call me a liar  it huwts my feewings mar utc ,e25353ceaa15c292,0.0,0.0,0.0,train,0.0,0.0,0.0,0
49214,121691, the charge of the proof is for the one who brings information  what is ariel encyclopaedia ,8b16aa1117e1f0a3,0.0,0.0,0.0,train,0.0,0.0,0.0,0
5187,85373,  i know allegations of admin abuse require clear proof  but it may be below  see  i wouldn t mind so much if i knew what bad behavior i was doing  i have in good faith begged and pleaded for anyone  anyone with expertise or experience to explain what was blockable  please take the time to review considerately  at virtually every turn  when i requested a policy clarification as a month user  if i even got a cite  it was only to a whole policy page  and never with a diff to my alleged offense  this behavior is so consistent from so many users that it is hard to explain  much less to provide sources for this possibly exceptional claim  but let s please start with what points i do get  and the questions i need answered first by you  the reviewer n b  i wrote this the first hour of block  i trustingly clicked save and did not realize that there would be an edit conflict due to the edit warrior  below  closely following me and stating her block agreement sadly huh and giving nuanced advice and compliments  unhelpful this minor frustration can be gotten past  but of course this request is now many hours late  please at least quickly indicate willingness to answer see whole discussion  as near as i can tell  wp point is intended to refer to my politely proposing a change to wp v  my first policy suggestion  and disclosing what i regarded as an edit war about the issue  instead of any comments on the merits  except one positive one i received consistent criticism about my poor formatting followed by refusal to address the merits because  apparently  it was obviously unnecessary to answer  q  when one has made a policy suggestion in good faith and one receives zero discussion on its negatives and significant negative discussion on one s person and presentation  is one refusing to get the point if one continues politely requesting the specific demerits of the proposal that would indicate nonconsensus on its merits  see whole user discussion  as near as i can tell  wp har  first i ve heard of this charge against me  is intended to refer to my appropriate level user warnings in response to an editor using obscenity and assuming bad faith this is only the most reasonable guess  of course  after he stated he was entitled to assume bad faith  he changed up and claimed facetiously he really was assuming good faith  my links there indicate specifically what behavior i referred to  i know of no other case which might come near to harassment  q  when one uses edit warnings in full compliance with policy and is met with continuing bad faith  is one harassing  see whole coi discussion  as near as i can tell  wp de is intended to refer primarily to my first extended correction of a user charging me with coi  along with a suggestion that the accusing user may also have coi  certainly i might have been overstrong in that edit  i recognize not noticing the word limit  but i adverted that myself but again  there was no indication of why a donor to a political candidate has the sort of close relationship envisioned by coi  there was one attempt at googling me  and i m not looking up the personal details policy right now  which turned up nothing undisclosed besides my blog comments but this was described as considerable involvement of promotional activities recall there are about ron paul meetup volunteers  and nearly that many donors  if i worked for a member workplace there might be a bit more point  but even that would be debatable in good faith  q  is every political donor or meetup member forbidden from editing candidate related articles neutrally  or only those who willingly disclose the relationship  as near as i can tell  there is a further potential application of wp point  which by the way is an application of the rule  convenient to the generic  that a generic warning is fungible with any warning apparently i don t realize that  in some sense  these users are every one justified in refusing to explain specifically any of their adverse actions against me  and that i am being disruptively pointed if i explain specific charges against them  citing policy and diffs  and there i do admit not understanding  the policies are no procrustean bed  but very specific  i am completely unfamiliar with operating in such an environment other than to do one s best to wp agf  to complain properly and carefully  and to accept potential suffering for it  however i m essentially barred by generic threats  yes  from complaining specifically  and i m completely certain that a generic  unsourced complaint from me  as appears to be the,e45ba431e537b85a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
40601,152660, please do not vandalize pages  as you did with this edit to freekey zekey  if you continue to do so  you will be  block  from editing  talk contribs  ,90a284570b823a4d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
82542,96915,headlining as another name,066fb674a6b2e75c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
6961,139990,  it s merely letting anyone who might question my bias on a discussion based soley on my old user page comments that the issue has already been discussed  just as afd discussions are archived in case anyone wants to start a new page for a subject that has already been deleted  that s not an attack  nor is it personal because it is not directed at anyone  really  it seems now like your just scratching bare earth trying to find something  anything to ding me for  ,ed1c972f9833f41b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
57571,32385, you really have to learn to look beyond the end of your nose  just because we aren t accredited in the uk doesn t mean we aren t accredited period  also  what proof do you have we aren t accredited in the uk  i haven t seen you provide a single reference  so your entries failed to meet wp v and wp  reliable sources  we are accredited in senegal and are recognized in the us by imed  the uk is not the end all and be all of everything  unless you can prove we aren t accredited recognized anywhere  which is impossible  the unaccredited tag is totally inappropriate regarding what categories it is listed in  it s totally appropriate  we are a branch of a medical school located in england  thus we are indeed a medical school in england you can t argue that fact  that category does not specify that you have be accredited by the relevant educational body to be listed in that category  thus your argument is waste of time  is it really appropriate for an admin to alter the content of an article that is currently in the process of being evaluated or arbitration  i wouldn t think so actually  i guarantee that others users agree with me  you just don t want to believe it  you should give people time to respond to what is going on here  just because you are an admin  doesn t mean that you have final say are correct  how did you ever get to be an admin  acting like this  i suggest you recuse yourself from acting as an admin  with regard to this article since your bias and lack on understanding on this topic is very obvious  ,5624b0b67e88131e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
143293,84990,to add on to this  editors should also proof read this article to get rid of any original research or bias ,e374af02c5e805cf,0.0,0.0,0.0,train,0.0,0.0,0.0,0
32807,58678, it will be really cool if someone can get the photo of shaktiman the huge crane that smashed into the karnaphuli bridge and broke it into two halves  ,9d287bca4cff89ae,0.0,0.0,0.0,train,0.0,0.0,0.0,0
43490,139589, removal of needs infobox tag  this article has had its infobox tag removed by a cleanup using awb  any concerns please leave me a message at my talk page  ,eb105b879bb46e67,0.0,0.0,0.0,train,0.0,0.0,0.0,0
8945,1890,  oops sorry  see it is not really stone age civilization it is a civilization of stones because they left us a lot of stones  ruins  and most of their work was on stones  plz correct what s necessary ,05203603bcd44b8c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
13213,31072,  what is all of this ,528b079a22ccbfb0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
148489,146221,well maybe they should  surely a last updated on x date by username can t be that difficult to insert in  does anyone know where i should go to suggest it  ,2903ec858e5224ca,0.0,0.0,0.0,train,0.0,0.0,0.0,0
87006,9350,how pathetic dencord at you want to go around bullying just cause you can t get your own way  grow up ,18d1f33255568e6a,0.0,0.0,0.0,train,0.0,0.0,1.0,1
3701,26709,  having failed to convince those many editors who oppose the move  and thereby necessarily failed to gain consensus it now feels as if you re trying to bludgeon me into accepting your position  or hoping that i ll give up and let this foolish idea stand i resent that approach  and i m asking you to stop now let the closing admin decide and don t try to sort out the length of the discussion by making it longer  oh  and suggesting that the correction of links to corvette will be easy to identify and fix feels like a deliberate misrepresentation of my position  ,46c7b4ad8b1a1d3a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
55087,155019, what would be the advantage  the article itself stated  jason is an average teenager at the time this article was written by himself  how is that encyclopedic talk  ,b7c2e34982161516,0.0,0.0,0.0,train,0.0,0.0,0.0,0
126106,127420,reverting entries user zippity doo dah user chadbryant is vandalising articles and user pages on wikipedia with baseless and unsubstantiated sockpuppet accusations he has been warned on this by at least one wikipedia admin  and there is an ongoing dispute between he and i regarding this immature and baseless behavior  as such  i will not allow him to do so  especially on user talk pages  user pages are bad enough before you go jumping the gun next time  please check to see who the weapon belongs to for more information  see the user talk page of and yes  this is a sockpuppet of but only because you  block  me without giving me a chance to explain my side of the story  an action i have attempted to do multiple times  only to be stopped by idiot  s like yourself ,a97f314e1de0a156,0.0,0.0,0.0,train,0.0,0.0,1.0,1
89333,10290,i can t decide who s plagiarizing who the text in this article is a near exact match to http w whatiscience com biology geobiology html  however  there are also some pretty significant similarities between other pages on that site and the corresponding articles on wikipedia  compare wikipedia s article on biology and their article on the same subject any input would certainly be appreciated  cheers  afluent rider,1b39857b13255680,0.0,0.0,0.0,train,0.0,0.0,0.0,0
150984,13047,why black starfish i was just wondering why you deleted the page for black starfish  i have no idea why anyone would do something like that unless they had no life or any thing to do except for deleting a persons page for no reason i just wanted to get our band known and that really makes me mad but just please tell me why you did this ,228ca0f7d72a9874,0.0,0.0,0.0,train,0.0,0.0,0.0,0
129002,36726,sitush did not explain that deleting everything except the reference to rebellion against pakistan army is the only thing he left if something is not properly sourced  than it should be talked about  rather than deleting the whole thing i am not sure what your reference means to ghulam ahmad  if something is poorly formatted  than an editor should try to format it  how can a person just say that the source is unreliable  that is a judgemental call and is subjective rather than destroying an article one should try to improve it  i am sure that the hundreds of sudhans who spent time fixing this article were not making up things i would like to have positive help rather than deleting everything ,6216fd4cb1d8146d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
155291,70286,you  suck suck  it ,bc07656ace7d5e42,0.0,1.0,1.0,train,0.0,0.0,1.0,1
105883,89060,let s end this i have put jbl back on the grand slam list before you rush to block me again for vandalism or w hate ver  let s put this to bed once and for all let s put this to a vote beginning today and ending next wednesday it will be a yea or nay vote if the vote is nay  i ll remove jbl myself and forever hold my peace  if it s a yea vote  then he stays december utc ,ee3c4fc8fee5f199,0.0,0.0,0.0,train,0.0,0.0,0.0,0
148362,89296,well hello there irishlass  listen  don t ever remove a discussion from someone s discussion page again  you know who i am  i am with an account  try harassing me now  also  get a life and stop acting so childish  immature  sarcastic  rude  and as if you own the wikipedia  thank you so very much  i look forward to doing this again sometime ,eeda5151b20aa66d,0.0,0.0,0.0,train,0.0,0.0,1.0,1
117374,145341,other planets  oh yeah  its in there  heres a sample all referenced  all verifiable  other planets  meher baba asserted that there are other planets besides earth where living beings exist however he emphatically stated that god can only be realized on this earth jai ,1b2c011be041eb22,0.0,0.0,0.0,train,0.0,0.0,0.0,0
51372,19707, this whole thread seems to be filled with the friends of disgraced wikipedia editor sitush society ,3410e1c08d857e37,0.0,0.0,0.0,train,0.0,0.0,0.0,0
47092,62476, style background color  f fa  padding cellpadding class mainpagebg style border  px solid lightgrey  background color lightgrey  vertical align top  color font size hello  chocky welcome to wikipedia  thank you for your contributions  you may benefit from following some of the links below  which will help you get the most out of wikipedia  if you have any questions you can ask me on my talk page  or place helpme on your talk page and ask your question there  please remember to sign your name on talk pages by clicking  or by typing four tildes this will automatically produce your name and the date  if you are already loving wikipedia you might want to consider being adopted by a more experienced editor or joining a wikiproject to collaborate with others in creating and improving articles of your interest  click here for a directory of all the wikiprojects  finally  please do your best to always fill in the edit summary field  happy editing  talk width style background color white class mainpagebg style width border  px solid white  background color lightgrey  vertical align top getting started wikipedia tutorial the five pillars of wikipedia  how to  edit a page upload an image getting help frequently asked questions  where to ask questions or make comments  request administrator attention policies and guidelines neutral point of view reliable sources  verifiability citing sources no original research  what wikipedia is not biographies of living persons manual of style three revert rule sock puppetry  copyrights policy for non free content image use policy  external links spam vandalism  deletion policy conflict of interest notability  class mainpagebg style width border  px solid lightgrey  background color seashell  vertical align top width cellpadding cellspacing style vertical align top  background color seashell  ,a7311ed3cb2e41df,0.0,0.0,0.0,train,0.0,0.0,0.0,0
130639,152065,sorry i missed that small paragraph  i don t read the entire page every time i visit  all you had to do was say it nicely instead of being rude  there isn t a need to point out someone s mistakes with harsh words ,875e90bab9c19701,0.0,0.0,0.0,train,0.0,0.0,0.0,0
123073,116087,real encyclopedia  so fuck you fuck  ing all fag fuck  s ,6cb154b989695386,0.0,1.0,1.0,train,0.0,0.0,1.0,1
26898,129895, hi hrafn  i disagree  the source may or may not suggest to be close to progressive creationism and intelligent design  but to be honest that is because any group that believes in te automatically believes in intelligent design and progressive creationism  for te see world  ,b6e3929288a9f9c5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
114219,31409,o marvelous singing and dancing bishapod of loveliness  thank you for your kind post  and the invitation  i m not sure i would fit in with a university stop action dance sequence for the extinct  and unfortunately i cannot sing worth diddly  however i celebrate the wonderfulness which is you ,5360c469a3b00e23,0.0,0.0,0.0,train,0.0,0.0,0.0,0
85397,6462,hi hiroyuki yabe  am surprised there is a yabe in japan because am also yabe this name is considered zambian  from mutale yabe mutaleby yahoo com,114c9408faa4ed2b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
25032,107608, genetic research has found that modern day polynesians  however  are more closely related to southeast asians than to american indians august utc  ,3f3d5a4d1ec98d0b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
105359,32217,kurt wallander ,55a8afb18c7181cf,0.0,0.0,0.0,train,0.0,0.0,0.0,0
94705,2505,i really want to be able to enter pch a week for life sweepstakes but my company has me  block  and i don t have computer at home  any suggestions ,06ab17d13964db25,0.0,0.0,0.0,train,0.0,0.0,0.0,0
82346,123959,he is very arrogant unfortunately i m hoping to stab him to death soon ,970ad50d8239bb3b,0.0,0.0,0.0,train,0.0,1.0,1.0,1
33566,61152, june utc  if that is so it s a shame  people have a right not to have their names mutilated by depriving them of a first name  sure  al gore not filed under albert gore jr  but neither is he simply gore talk ,a3b4e25aa966ac83,0.0,0.0,0.0,train,0.0,0.0,0.0,0
155618,57258,you are as qualified as i as long as they are backed with a reference  anyone can create the graphic you probably can do the actual job better than me though i ll try and dig up the icarus article that seems to be at the bottom of all of this it requires a trip to the super secret eyes only access astronomy library  at the top of a very tall tower  carefully guarded by vicious gargoyles but i ve done it before ,991734ca1186ecc9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
25474,113035, grief tourism is not a reason to put an event on the front page of wikipedia  harsh  but true wordsdeeds  ,5c82475d20ae00f2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
129553,20609,so someone who puts down facts from the articles that are on this page is vandalist and cant seem to place anything in the discussion page because omg  it gets removed  dreaded walrus you should be banned from this page you even admit you are a freddy adu fan  and its very clear that you only want your pov of freddy adu on this page not facts that come from the article on this page and if your wondering what do they mean heres a hint actually read whats getting put down instead of instataneously removing it  because it doesnt match your false pov of adu,366a12b443964433,0.0,0.0,0.0,train,0.0,0.0,0.0,0
129358,53166,so far so good ,8e1c89f4120ed7ed,0.0,0.0,0.0,train,0.0,0.0,0.0,0
14790,48839, a discussion i m sure you d like to contribute to  wikipedia biographies of living persons noticeboard marcus  comedian talk  ,8292eac83bf78377,0.0,0.0,0.0,train,0.0,0.0,0.0,0
141663,22396,this does seem arbitrary and ott  johnarmagh states quite clearly why it shouldn t be a problem a  in addition to the standard english  not instead of b  context  its extra information in the article  of a relevant nature i e  it s not an article that isn t closely linked to the hebrew culture  c  i assure you  foreign language articles  where appropriate  articles about us  uk  ireland  will contain english terms and explain them where appropriate  there s plenty of other places in wikipedia including foreign language phrases  e g  particularly geographic  historical and culture articles  it s entirely appropriate  why hebrew should arbitrarily be singled out is beyond me jul utc ,3b1a42b40a145e89,0.0,0.0,0.0,train,0.0,0.0,0.0,0
158252,14537,you were called upon to produce evidence by one rlevse supporting your assertion of  meatpuppetry will you be doing that soon or will you permit the ban to hold until for its full duration ,26656eca14c5c47e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
79088,54131,friendly notice hey bilcat  what s your problem ,90a30653900f0492,0.0,0.0,0.0,train,0.0,0.0,0.0,0
100927,1244,is a common prostitute  a sock puppet  i ve done lots of edits  perhaps but the e  bitch project is now gone so it s only about edits  i can become foul mouthed is your basic sock puppet mouth pervert pervert  c est moi  fourthave ,0355b79cb7deea97,0.0,1.0,0.0,train,0.0,0.0,1.0,1
47741,109640, talk presidency of barack obama what is your rationale behind removing the comment on talk presidency of barack obama i don t see anything that violates talk page guidelines  the editor that made it had a legitimate question about article content  talk ,4a8366e9b445c210,0.0,0.0,0.0,train,0.0,0.0,0.0,0
111366,32163,new zealand vs  the netherlands it s only half a world away  so i guess if you think about km is close  then i m from very close to new zealand  haha  afraid i can t be of much help  and i try to limit myself to judaism related articles  i don t want to get more addicted than i already am  but maybe i ll take a look later  thanks  talk ,5584eaeeced1fb23,0.0,0.0,0.0,train,0.0,0.0,0.0,0
52990,44870, utc  well he would seem to have ignored my olive branch and chosen to insult everyone here december,77e829361f7ab3dc,0.0,0.0,0.0,train,0.0,0.0,0.0,0
147636,42883,welcome hello and welcome to wikipedia  thank you for your contributions  i hope you like the place and decide to stay  here are a few good links for newcomers  the five pillars of wikipedia how to edit a page help pages tutorial how to write a great article manual of style i hope you enjoy editing here and being a wikipedian  please sign your name on talk pages using four tildes this will automatically produce your name and the date  if you need help  check out wikipedia questions  ask me on my talk page  or place helpme on your talk page and someone will show up shortly to answer your questions  again  welcome  talk ,72609bfc21af49d0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
33996,111883, kittredge s administrative power  vast erudition  prestige  and the histrionic attitude he assumed with undergraduates provoked resentment  although i wrote this myself  i now see that it is a vast oversimplification  the quarrels over the philological method were more complex than this and have been gone over in gerald graff s book  graff and wellek reflect their time in that they are clearly biased in favor of criticism over and against philology  nevertheless  critics of philology did have a point  not everybody needed to study gothic  or even greek  in order to teach or study english  and the controversy over how to reconcile research with the requirements of general education is still with us  indeed the purpose of a liberal arts education is still in doubt  i haven t figured out how to deal with this in a concise manner but will make some additions later  not to mention dealing with the communal theory of composition of folk ballads that kittredge was accused of promoting ,5689a21c838852ff,0.0,0.0,0.0,train,0.0,0.0,0.0,0
14361,100730,  you seem to know a lot on this subject have you checked out any of those links smith ,1b259bb56fd6d6e2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
85074,23823,hi  unfortunately another  new  user named wikibotbot has re added contentious material to the iera article and removed well sourced material  i am getting rather frustrated with the lack of interaction on the talk page  is there a process to get issues such as this resolved  e g  an arbitrator if so  could you direct me to one and i can ask for assistance  many thanks,3eeab4817babe3f8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
28941,14314, i have no position  or knowledge  on his standpoint on semitism  other then that in the deportations he organized  a higher percentage of jew s died then in their native countries  however  a good name we are talking about vyacheslav molotov  one of the principal organizers of the catastrophe of collectivization  including partial responsibility for holodomor  he helped to create the great purge  in which millions died  he helped to purge soviet high command just before the world war ii  effectively castrating the army  so  i do think that molotov managed to smear his good name all by himself  ,25cf7f112315eb4e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
35289,101446, mariah carey wikiproject hello  a mariah carey wikiproject has been formed  if you d like to join  please add your name here  thank you  talk ,1ef6de32f0b0973e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
32497,124467, it isn t the future farmers of america anymore  as such  the main article for the ffa should not be titled future farmers of america  rather  the national ffa organization ,99d742512f58d7dd,0.0,0.0,0.0,train,0.0,0.0,0.0,0
110999,101204,neither have i  we were both warned and after that warning  neither of us has edited the page  he decided it was neccesary to report me to the noticeboard of incidents  as a result of which i was  block if i am to be  block  for this  so is he ,1db3908596fe838e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
88574,124304,i am not an anti semite enough said  stop trying to smear me as one  i request a full apology from your for your blatantly false and hurtful accusation  you may contact me via special emailuser blu aardvark  talk contribs ,98f35be48b27ab16,0.0,0.0,0.0,train,0.0,0.0,0.0,0
213,55605,  actually  you will notice it says may be banned from that article or related pages for disruptive edits  none of my edits have been disruptive  i have actually restored sourced and valid information to the page that was removed by buzybeez in an attempt to whitewash the article  if anything buzybeez should be banned from this article as they have violated the  rr restriction that was placed on them by another administrator for edit warring on this article and it s talk page previously  ,948f374229c831c9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
25637,64075, happy birthday happy birthday from the birthday committee wishing  a very happy birthday on behalf of the wikipedia birthday committee don t forget to save us all a piece of cake  d ,ab7c6275b577b935,0.0,0.0,0.0,train,0.0,0.0,0.0,0
85223,75901,hi calciumee  i m sure you ll understand that we can t have unverifiable claims of death here  but in the meantime someone has found a source we can cite  so it s no longer an issue ,cb10738f9b19617d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
107718,90140,march hmm  most of this user s edits are vandalism  if you re a mod  you may want to ban or issue a final warning ,f1376793dd5114cd,0.0,0.0,0.0,train,0.0,0.0,0.0,0
60711,56897,ah  wonderful  thank you ,9813d4c69ab5b0a4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
39363,53306, origin  the evidence presented by the following paragraph does not convince me of the relation between the orkhon script and the rov  s  i ve heard that conclusion elsewhere  and i m not necessarily doubting it  but i just don t see proof from the arguments made here around ad  the yet illiterate hungarian tribes moved southwest from their earlier territories to the coastal region of the eastern black sea  the hungarian runes are almost certainly related to the orkhon or turkic runic script  says who this is supported by the hungarian tribes  early geography propinquity  is this supposed to be proximity to the g  kt  rks  so what  at various times in history they were near germanic  slavic  turkic  mongolic  and maybe greek peoples  it doesn t follow  from the evidence presented that the turkic influence was the source of the writing  moreover  thirteen of the hungarian rov  s glyphs closely resemble characters of the orkhon script which ones  i don t count convergences  i see a lot of resemblance in overall appearance between futhark and rov  s  they seem to show a greater resemblance to each other than with orkhon  some prominent features of the orkhon script are absent in rov  s  e g  reduplicated characters  and the use of dots or other small characters detached from the main sign i m not arguing that german runes and rov  s are necessarily closely related  it s just that the evidence presented by this section of this article is hardly convincing  if someone can correct this  please do ,8e80b91edb21b19b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
121662,77189,ps  rhymeless  your page has been vandalised times  not ,cebe073d00514553,0.0,0.0,0.0,train,0.0,0.0,0.0,0
55736,113765, wikibully refers to wikipedia administrators who exploit their status to win edit wars so they can promote their own biases and viewpoints  ,605c604c7dd49f03,0.0,0.0,0.0,train,0.0,0.0,0.0,0
123813,83776,redirect talk indian labour law,e033a6ed1b26a8d8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
89641,20238,i created that yesterday i think  i m trying for notability now  talk contributions ,35725e7db7198e04,0.0,0.0,0.0,train,0.0,0.0,0.0,0
105958,104323,lets not get into this again  though i think news organizations cite to hrw to give it more prestige then the paper saying something but that doesnt matter  there are other sources like ocha or who that say high  or  th highest  or w hate ver  how about we just try to figure out what it is that most people would accept ,2e3619585449e7b8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
8421,96969,  notice you re from orange county  been there a few times when i lived in mamaroneck rye in westchester  beautiful country  i know bear mountain is up the hudson  crossed the tappan zee many times after visiting sleepy hollow  ever been in the old dutch church the grounds are amazing  but the company is  forgive the pun  dead we have similar tastes in music  actually  let me guess  brothers in arms by dire straits is on your list of favorites  if not  it should be  semper fidelis  ,06cef479d1bac90d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
52783,73009, userbox tabtab  id tabtab  id c white tabtab  info this user is a faggot tabtab  info c lightblue tabtab  border c black tabtab  usercategory lgbt wikipedians tabtab  nocat tabtab tabtab  tabtab  this template automatically categorizes the user in lgbt ,c35a7ec43a7e5e2c,0.0,0.0,0.0,train,0.0,0.0,1.0,1
17489,65964, as it  happens i do think this article has become biased by the one sided editing of ozhistory  but these anonymous rants are not going to solve anything  by the way an argument from authority is not falacious  though some forms of it can be it s perfectly valid  in any case  wikipedia is supposed to be summarising the views of authorities  which is quite different  so in fact your a own argument is a perfect example of a strawman  ,b062478be21c00f5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
149768,142128,what the hell  why did you revert my legitimate question about taking down the rsk page ,f8487022bb917535,0.0,0.0,0.0,train,0.0,0.0,1.0,1
92246,124416,i have undone karmafist s block and  block  you myself for hours  for harrassment of multiple users and for ignoring warnings and appeals  talk,999e8a1ece18da88,0.0,0.0,0.0,train,0.0,0.0,0.0,0
9468,77324,  ps  the bottom line  as long as the article drives towards according to whom it gets better  in case it drives towards the truth it gets worse  that should be the rule of thumb always applied here  ,cf24ffeb32c7ed87,0.0,0.0,0.0,train,0.0,0.0,0.0,0
118941,155833,please check history page at  rr page  my reports have been vandalized by g bambino  they do not reflect what i posted ,c45fe1338448bbd0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
80463,123268,go fuck yourself you fuck  in  scum ,9366180268e1ec93,0.0,1.0,1.0,train,1.0,0.0,1.0,1
3806,109377,  hello from hello  niche and welcome to wikipedia  thank you for your contributions  i hope you like the place and decide to stay  here are some pages that you might find helpful  manual of style how to edit a page an editing cheat sheet help contents  please sign your name on talk pages using four tildes this will automatically produce your name and the date  if you need help  check out wikipedia questions  ask me on my talk page  or place helpme on this page and ask your question here if ,48f56e55e41316cb,0.0,0.0,0.0,train,0.0,0.0,0.0,0
90120,122306,i didn t take it as a threat  more as just nonsense from an involved user defending the undependable as posted by his pal  as a result  i deleted it from my talk page  which i have ever right to do  don t you have better things to do than pick an internet fight when corbett goes on yet another rampage ,8e32fc9c5b75acc6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
145731,66576,user shikab shikab is not nisarkand  it is actually user  khampalak ,b22aeab1a1478cd7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
100527,72581,input requested given your prior participation in a basketball category related discussion  your input is requested at wikipedia categories for discussion log march portland  oregon sports players  thanks ,c233f591d1c438c2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
60987,83359,alhanuty you arab fuck  er act like a true muslim if you want me  block nigger ,df08afdc9361ca0a,1.0,1.0,1.0,train,1.0,0.0,1.0,1
2015,108015,  david levy  he just doesn t get it and it doesn t look like he ever will talk  ,416326274440d600,0.0,0.0,0.0,train,0.0,0.0,0.0,0
41621,37416, point taken  page of the pdf guide to surat thani  ie  the part the pertains to the silk weavers  is in english  by the way  you ll be able to read it  as for the word vassal that s the correct word  one of the images i ve used links to the bunga mas  and on that page you ll see the word vassal additionally  the page for suzerainty discusses vassal states ,63e52d1d08c2d444,0.0,0.0,0.0,train,0.0,0.0,0.0,0
75104,38692,douche fuck you  i can t edit why did you bann me ,673a6a0740b7b883,0.0,0.0,1.0,train,1.0,0.0,1.0,1
61779,25099,also what would you suggest being first ,426e1cca892876a5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
108136,159275,may testing  mememe little o l lady who ,fb53609b54cb0fc5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
43735,63089, reply to your comments on my talk page your uncivil tone notwithstanding  i love being proved wrong  so please take this to wikipedia deletion review if you have a problem with my resolution  please submit to the appropriate forum on wikipedia administrators noticeboard regarding my decision  the concepts you were trying to present exist in the book s article  greater expounding does not  in my good faith search  exist in any documented form that conforms to our expectations  such as found at wp v and wp rs again  if you disagree  i encourage you to use the forums  outlets available to you my closure was a non admin closure talk bollocks  that was an administrative action  that this is verifiable is admitted by you redirecting it to an article about a book covering it wolfkeeper  talk deletion is administrative  redirection is not inherently so and is most often executed by non administrators that book  poorly referenced itself as being notable enough for inclusion  is barely enough to address such an obscure presentation greater clarity is required to make any sense of the topic as it is talk no  i just checked  the policy clearly says you can t comment and close it even if you re not using admin priviledges wolfkeeper  talk i repeat  who the hell do you think you are wolfkeeper  talk ,a8ccae5e2dbd1ea3,0.0,0.0,0.0,train,0.0,0.0,0.0,0
6948,70055,  it s got nothing to do with my interpersonal skills it s got a lot to do with two fuck  heads trolling my talk page and personally attacking me  why don t you take your advice and fuck off and stop trolling my talk page and harrasing me you  shit  talking fuck  in wanker and let me concentrate on editing articles rather than arguing with an anonymous peice of  shit  like you or the other fuck  ing dick ead  is that clear enough for you anonymous  accontless fuck  wit fuck off and leave me along you stupid wanker  ,bb6a13b7d8fd5437,0.0,1.0,1.0,train,0.0,0.0,1.0,1
