,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
36520,27097, my two cents political correctness will be the end of our world as we know it  this is sad that political correctness has come to this level  it is causing our society to reward failure and condone criminal behavior  this is sad  we might as well change the constitution and exclude freedom of speech  this is next  truly sad  truly sad  indeed  also  regardless what you want to refer to the chinese as  china is the reason why the us s economy is in the crapper  and why our unemployment rate is higher than it has been since the early s  we have made those people rich while our economic infrastructure is crumbling  open your eyes and for those reasons  i despise china as well as the politically correct nigger  rdly  it is apparent by reading wiki s page on the controversial word  nigger  rdly that stupid people and words do not mix  it has been said that most people never pick up a book after leaving high school  proof of this exists in the fact that this word can be taken so blatantly out of definition  that persons are asking that it be banned from the english language  as i said idiot  s and words can be a dangerous combination what is even sadder is that i expressed this comment on wiki s  nigger  rdly page  and was accused of vandalism  yet others posted similar comments  i must of hit a nerve with some idiot  s who don t have a large understanding of the english language and it proper usage  lol  ,47b3a61bccd5db68,0.0,1.0,0.0,train,0.0,0.0,1.0,1
114069,82373,nowyouseeme and tenpoundhammer  i think that we agree to disagree on this one  you guys win on everything  i m leaving wikipedia since you two have decided to bring superiority to everything on here and chasing away people  you two have fun finding the next person to do your do with  bravesfan ,dc65cc7e49c26d6c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
11971,152361,  they don t even do this for a thunderstorm  and i know of no repeat of this in all of sfga s year history,8c1b2da8ad74e2b5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
875,102940,  and to the punk who just gravedanced here  wp involved is completely relevant to an unblock appeal that deals with the reason you were  block next time  please read the entire reasoning rather than only the bits you want to read  ,26e727df7be5a120,0.0,0.0,0.0,train,0.0,0.0,0.0,0
37228,36051, no information on the conspiracy that states the cyanide was added before the tylenol even hit factories and was covered up by using a murder news story  or what about contradictory statements on the length it takes for cyanide to destroy the gel by various authorities  ,6053ce3205172bad,0.0,0.0,0.0,train,0.0,0.0,0.0,0
74003,135569,dnl sightings  has anyone seen dnl anywhere recently ,d501456475c1edb5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
25378,125678, grabovoy  you said perhaps you don t understand  this does  not  belong here  stop readding it  if people want to read this garbage they can go to the reference you have linked it s an english  trans lation  the reference links to a russian text  clear to you  say stop to your partner in  gay  plays i shall never stop  ,a05896c9aa44f7fd,0.0,0.0,0.0,train,0.0,0.0,0.0,0
135836,50611,thanks for your reply  the coatrack allegations faded away to nothing serious  but i just noted that this our common adversary  sa has been  block  from editing indefinitively  which i thought might cheer you up  sad to say  not in time to prevent me from having to work to get my article on masreliez s theorem back from an afd of his ,8750d225fe959e09,0.0,0.0,0.0,train,0.0,0.0,0.0,0
107370,67016,madonna ok  magazine  what issue is that new info in you provided ,b35004e7ec1cbf86,0.0,0.0,0.0,train,0.0,0.0,0.0,0
109717,149765,moving forward in the best interests of the article now that we are relatively free of disruptive influence  i suggest we use the opportunity to find out what  if anything  the ira is up to these days note that a lack of sources does not constitute a lack of activity we need a source to justify a change in the article  one way or the other  i would also contend that the imc source is incomplete at best  serious questions have been raised as to its impartiality  and it really only talks about the army council and its military preparedness i will endeavour to find better sources  and i entreat upon the rest of you to do likewise let s get this taken care of before any disruptive influences return ,6106cbde3dde754f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
73745,121742,directly repeated information in the lead and body please stop undoing my edits of the lead and rest of the article wholesale  there are a number of directly repeated phrases in the lead text that appears verbatim later on in the article  there is no reason the same text should be repeated multiple times ,8b5233ce63dcceb6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
40043,12183, phyllis schlafly all that collection of  jerk s do is threaten me  i tried to come and suggest improvements and i get them calling me names  claiming i misrepresent sources  i do not  and threatening me if i misrepresent sources again meaning if i speak and i m not agreeing with them  this whole place is fuck  ing corrupt  ,20401e1d1a8982e4,0.0,1.0,1.0,train,0.0,0.0,1.0,1
119275,51500,please do not spam your link  see wikipedia spam ,89c51e859e958809,0.0,0.0,0.0,train,0.0,0.0,0.0,0
29211,116887, i like that wiki  i don t prefer less strict sites  i prefer sites to which people don t try to start edit wars for their own belief s benefit ,70d35ba6f24dd9fc,0.0,0.0,0.0,train,0.0,0.0,0.0,0
122799,142447,re fgwqpr  you mention that i launched a personal attack on the islander  well i beleive he she  yes an administrator launched a personal attack on me  here talk  first great western where he said i work for fgw as pr when i don t i like trains  use fgw and support queen s park rangers football club  this was condsidered a personal attack by me ,f9f28308aaf3c7f0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
2932,96575,  fuck off go and buy some andrex and wipe your rats ass face  delete as appropriate fuck you ,048400794fbdb771,0.0,1.0,1.0,train,0.0,0.0,1.0,1
94134,39499,i made pleny of good edits  so stop saying that  also  when will i be able to edit as i please  i have seen many pages that need editing  but i cannot so they still contain wrong information ,696bce4f0d65a20c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
53375,96856, utc please change irish born british to irish or to irish who worked mainly in london because of the following  the  says he was born and grew up in ireland apart from a stint in london during ww he then went travelling in to london  berlin  paris and back to london  also  when francis was born in ireland under british rule he would be british by his passport and then he would be automatically irish by and could later reclaim his british nationality  which there is no evidence that he did  so he s irish until proven otherwise  further to that it threatens the credibility of wikipedia if a survey of people decide he is british because they think so  someone s nationality cannot decided by concensus which is whats happening here  ignoring the above facts above would be more than disappointing but also from what we know it it is incorrect and an injustice to be so arbitrary august ,0611fd0c84355206,0.0,0.0,0.0,train,0.0,0.0,0.0,0
127650,67372,see the following  policy on neutral point of view guideline on spam guideline on external links guideline on conflict of interest what wikipedia is not  please do not add links to genx com http en wikipedia org w index php title special  alinksearch target genx com  thanks  talk ,b443598e448e56b2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
36598,143073, name origin  disappointing okay so the article mentions the  real  story behind the name  kinda boring  really  considering i thought it was due to a line from the three stooges we need quiet  not a riot http en wikipedia org wiki woman  hate rs quotes ,fd11db4abc6f0f75,0.0,0.0,0.0,train,0.0,0.0,0.0,0
78456,18143,fog of war ok  so this game obviously expresses a concept of fog of war  but as someone dutifully noted  it was choppily placed  so  can someone put this in ,2fec62d4e5affc3c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
42921,76445, re i just wrote it myself  sitting here  right now i have recreated your last version if you google nearly any sentence of it  you ll find it on a copyrighted web page  thus see above  ,cca8ef39fc60b41c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
119300,10775,please do not write about your band also  please don t keep reposting the article once it s been removed thanks ,1c7cead0170d530d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
17949,98549, autopatrolled i did a complete rewrite of the page  sourced it  of course although  i still am waiting for one to be whitelisted  talk  com  b en  meta ,0f24eb6301a941ff,0.0,0.0,0.0,train,0.0,0.0,0.0,0
106418,32295,listen ass i suggest you stop trying to harass and threaten me i am not making disruptive  inappropriate or hard to read edits  or violating anything  you are purposely harassing and bothering me the fact of the matter is that belinda is spanish mexican there is no source that shows that she renounced her spanish citizenship go ahead  try and find it it does not exist i do not give a  shit  if you give me a level freakin warning you are purposely picking on me and you need to stop i am not making any disruptive or nonconstructive edits and i suggest you get your fat ass off the computer and get a life instead of bothering me ,55de51b44c64e7c3,0.0,1.0,1.0,train,0.0,0.0,1.0,1
88817,34155,i am speaking plain english  clearly you don t like what i m saying  however i suggest that you drop this issue and move on ,5b26b93194058b7c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
63840,80311,apparently  this is a template phro ,d6d61eb841dac877,0.0,0.0,0.0,train,0.0,0.0,0.0,0
105028,97818,keratinization can also happen in uncircumcised men with short foreskins  on the area left exposed by the too short foreskin ,0b4a0efc9d42eba5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
73369,137751,derby refs could you add some refs to the second graf as requested by brainbottom ,e12a63fb254161ce,0.0,0.0,0.0,train,0.0,0.0,0.0,0
30659,111617, i would add that wikipedia guidelines are guidelines  they re not carved in stone  i agree  notability among english westernized nations is not a legitimate requirement since certainly the populations involved in micronations find the phenomena notable  ,551d3330b16a1fb3,0.0,0.0,0.0,train,0.0,0.0,0.0,0
128708,66856,silent movie inspired wings  the gameplay looks similar to the action sequences of the silent movie also called wings  the story shown before each mission is  however  different from the plot of the movie http w cinemaware com history search the game before and after mission are silent movie text writings same like in the movie the bad hun  style in writing ,b2e3bafdcb4fa36b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
103798,44906,jesus  i make one change  and you guys are all over me i am a woman in pain get out of my grill get out of my house  goo ,7804a613dfff299f,0.0,0.0,0.0,train,0.0,0.0,1.0,1
110859,135049,nay  i change my user account  i know that many admins are playing me for a suck now  that s sport ,d2619a7b151744a6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
68091,89772,but don t they both become khangaskhan if they gain a level  and i was under the impression that  m  was the blue version counterpart to missingno  although both could be encountered in either versions ,f026c86edb1cc7f5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
100301,7764,indeed  i noticed the hand trembling as well ,14a7639360576cea,0.0,0.0,0.0,train,0.0,0.0,0.0,0
152100,4694,wikipedia is not censored  for anyone ,0c72b9dfb4f765bf,0.0,0.0,0.0,train,0.0,0.0,0.0,0
108312,142404,maybe you misunderstand the pronunciation of  x  in spanish makes a sound like the sound a kiss makes not the spanish word that means  kiss see onomatopoeia ,f9c0252cd19f5867,0.0,0.0,0.0,train,0.0,0.0,0.0,0
145790,113074,user talk tshilo witkacy wp point  also  jayjg got,5cbac96fce0f0f72,0.0,0.0,0.0,train,0.0,0.0,0.0,0
134465,24917,thank you thank you for protecting my user page once again  it s starting to get a little frustrating  being on the receiving end of this backlash  i suppose if you re going to fight vandalism here  you have to expect it a degree  huh  anyway  thanks for the help  ,41e773474547297b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
155625,38077,you are being an anonymous  cunt please either be a  cunt  with a name and a face  by registering  or at least participating in discussions on the talk page  or a regular  cunt  free anonymous contributor  by not being a  cunt  thank you for your cooperation  ,65a8767abe3f22f8,0.0,1.0,1.0,train,0.0,0.0,1.0,1
110409,132726,my problem in these pages is the frequent usage of the word anti hindu and pro marxist to describe anything that does not agree with their pov s these are strong words and often these are not justified with anything other than an established hindu right wing site these authors openly proclaim india is hindu right wing and all the hindus outside india are supporters members of these fundamentalist hindu organisations ,c61b14e8bf90616d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
40336,130741, please do not remove articles for deletion notices from articles or remove other people s comments in articles for deletion pages  the notices and comments are needed to establish community consensus about the status of an article  and removing them is considered vandalism  if you oppose the deletion of an article  you may comment at the respective page instead  thank you  guy  ,bb68ac2389c64493,0.0,0.0,0.0,train,0.0,0.0,0.0,0
62991,89456,and what do you mean by proper english british english the word is defined as both a noun and a verb in every dictionary i ve looked up  including  http dictionary reference com browse impact http en wiktionary org wiki impact http w merriam webster com dictionary impact it seems proper enough to me ,ef46cfde67d23f0f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
139533,37259,the seal of the usa has been an eagle clutching arrows in one claw for a long time  i suspect that s what s on your quarter when you get here  or any other wikipedia entry point you have an option in the top right to sing in or create an account click on it an try it i ve never suspected that there are any negative effects from doing it and i ve been registered for years ,6378e00b4e6ff24d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
39215,135289, op eds are worthless sources when they don t work for chriso s narrative  must reads which establish the fact of the matter when they do work for chriso s narrative  court appointed forensic ballistics experts are fringe kooks also  ,d391369b4ab51c82,0.0,0.0,0.0,train,0.0,0.0,0.0,0
81007,115909,got it  thanks  we should be able to finish these tasks in no time at this pace ,6bc3d3eb20f77181,0.0,0.0,0.0,train,0.0,0.0,0.0,0
87309,154268,https en wikipedia org wiki secondary source you need to get a grip and accept wikipedia policy  ,ab68b24628bbe30e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
69532,14682,certainly passes wp n standards  especially those specifically laid out by wikiproject college football ,26bd0764770040da,0.0,0.0,0.0,train,0.0,0.0,0.0,0
149057,83223,what complete garbage  i never had anything to do with that verdict nonsense  which is made clear and i trust that you will be back  either as this or some other user name ,dea5dd94dacd4675,0.0,0.0,0.0,train,0.0,0.0,1.0,1
85774,50966,hi there  in response to your question above  i am actually going to make this part of your test for the copyright on a free wikipedia section of your adoption program what i want you to do is ask your question at wikipedia media copyright questions and then once you get a response i want you to come back and tell me exactly how you would upload the image and under what license if you really get stuck just tell me and then i can tell you what to do  but i think it is important that in addition to being able to ask me questions that you know where to ask questions in general because in case i am ever not around to answer your questions you can still get the help and answers to you questions that you need all the best ,88504d2803000b85,0.0,0.0,0.0,train,0.0,0.0,0.0,0
68739,93502,camille grammer similar to the problem with kelsey grammer kg edit is this one to camille grammer ,f9ff0f79d538e060,0.0,0.0,0.0,train,0.0,0.0,0.0,0
16784,82700, another sock of banned user user tyrusthomas lyf please block  ct  ,dd312a8d8777b8f2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
154198,117164,yep  i agree too  it s a different issue entirely  this article is about  d spatial geometry  w hate ver that is supposed to be  the template should be removed as being a wrong classification ,72183427da4b1da4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
121099,49683,pre season friendlies are not reliable  please wait until the club make an announcement on their site ,84dc23463b8895ae,0.0,0.0,0.0,train,0.0,0.0,0.0,0
36551,40902, n  d  ahuja  the essence and the fragrance however legalism fiqak  and  letterism tafsir  engulfed the teachings of  the prophet with lapse of time and the esseence of god realization was  to a great extent  lost in the cob webs created by ulema i su ie the self seeking letterism sometimes zaahiri  sometimes tafsir  druggie religious  shit e ,6d2a0bfdaa6f3b02,0.0,0.0,0.0,train,0.0,0.0,0.0,0
13771,119987,  yeah but the whole as suicide move section should be removed as it is unsourced and only in the game ,819e72b592b129cb,0.0,0.0,0.0,train,0.0,0.0,0.0,0
86660,54423,how can i explain my relationship to someone i dont know  the last edits on duronto express  prior dec  were done as i really saw no reason why either of the editors made those edits  however when challengethelimits had a sensible word with me  i did realize that he is right hence i backed off continued to add other images to wikipedia  i have visited the page but not edited the article since december  anyway  christmas eve is not the time to spring this news on anyone  it makes a total mess of the holiday season  see what you can do  by the way does it have anything to do with abhishek  in any case  wish you a very merry christmas a happy new year  thanks for standing by me ,916bdd4a49c81e1f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
58085,148788, your requests for info voluntaryslave  francistyers  aaron  i have already answered most of your questions above  i won t be caught in your mind games  i have answered your questions  intangible has  theindivdualist has  answering once is enough for any of us as far as the big section about proudhon  proudhon called himself an anarchist  agreed  but could not tell the difference between anarchy and government  so we may as well include a section on daffy duck and his influence on the movement this is an article about anarchism  not russian anarchism  not european anarchism  just anarchism  so it s not a big leap to assume that american anarchism  or the anarchism of other countries  should be included there is more on american anarchism that needs to be in the article  these edits are just a start i ll find references to show how jesus was anti authoritarian and revolutionary and he most certainly was  i can t account for why the revolutionary direction to his desciples was not included in the article  jesus  i didn t write it  i can imagine why  though  lol you  socialist communists just keep dominating this article like it personally belongs to you  it doesn t  you do the same thing to  or worse  stuff that you accuse other editors of doing  and then harass them to no end  like what you are doing to intangible right now  which i just discovered today to what ends will you go to guard this aricle and keep it communistic how low will you people go  please try and behave yourselves  duck talk  ,52228101d6152f58,0.0,0.0,0.0,train,0.0,0.0,0.0,0
154203,60384,yep  i was thinking of it myself  and would had done it anyway  i ll upload a couple today  by the way  can you think of more modifications needed for the restoration than the one i ve mentioned on the talk page ,a1a484fb651b7b83,0.0,0.0,0.0,train,0.0,0.0,0.0,0
84095,68775,hey again  i just removed the categories from your user page  because those categories are only supposed to be used on articles  if you wish  you can add yourself to the category category wikipedians born in which is for users  address me,b7fdf53c02c95216,0.0,0.0,0.0,train,0.0,0.0,0.0,0
45543,72262, skomorokh  the edit history system highlights deletions in red on a green or yellow background  unless you carefully read all the edit history text line by line  you are quite likely not to notice a html comment code invisible comment block  which at first glance looks just like the normal text which is published in that version of the article  if you are not familiar with html source code  this is effectively a stealth deletion although obviously not entirely an invisible one the hubertus bigend page was originally written in august i e  months before your excellent node magazine page in october the fictional wikipedia biography of the character hubertus bigend is now inextricably linked with any new discussions of that character in either pattern recognition or spook country the references to the use of google and wikipedia and other online resources by william gibson  and by mainstream media book reviewers and fans  are precisely those currently categorised as  external references  this is  not a comprehensive list of reviews of the book  but only some of the ones which mention this online cloud or which are part of that cloud itself  these references are now orphaned and out of context  ,c172496474afc6c7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
28839,129854, i have also removed the factual dispute  original research  and missing references tags as i believe my deletions have addressed all of those problems note that there are many references to various primary source media inline and a handful of url links  too i am also particularly suspicious of this passage in a pew research center poll of white americans claimed to have used the phrase in a playful manner and had never previously considered the phrase to be an ethnic slur however of asian americans believed it to be racist language note that a search for ching chong on the pew cite fails  and there is no record of such a poll anywhere else in google apart from wikipedia pages also  the numbers don t add up at all  b ,b69fa0bc255ce11c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
103833,129061,jewish how so ,b236133d41328701,0.0,0.0,0.0,train,0.0,0.0,0.0,0
90435,65610,i don t care claymort ,af84fd648730f34c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
92438,117473,i just asked a few people at nk in meah shearim and each confirmed that it was written by his son  talk ,73a7f5987edee6bc,0.0,0.0,0.0,train,0.0,0.0,0.0,0
49790,91063, the original barnstar i award you this barnstar for your tireless contributions to many  trans it centric articles around here  keep it up  blah i m a hot toe picker ,f39a081111d6e0c8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
118175,137365,perhaps a good compromise would be to move the last version of the main page to wp incubator in which there should be no problems with the issues of ownership or conflict of interest hint stillwaterising  talk ,defbf2f21420f874,0.0,0.0,0.0,train,0.0,0.0,0.0,0
146030,80126,vandalism accusation my edit to montel vontavius porter was not by any stretch vandalism  stop being a  retard ,d6625acd051a5212,0.0,0.0,0.0,train,0.0,0.0,1.0,1
142934,46474,those are false accusations  my edits are always constructive and consist of facts  you feel good about yourself for the ability to delete anything you don t like ,7c2cc7f34704e16b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
142838,24193,this was a fine comment i think so  after having a glass full of excellent tokaji i love sweet wine ,3fe4a036fb192e5d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
5230,82600,  i ll also pitch in on copy editing  just ping me  thor  ,dcf51128203c7efd,0.0,0.0,0.0,train,0.0,0.0,0.0,0
120460,25396,please stop your disruptive editing  if you continue to vandalize wikipedia  as you did at akto festival  you will be  block  from editing  if this is a shared ip address  and you didn t make the edit  consider creating an account for yourself so you can avoid further irrelevant notices ,433c15ace429bc27,0.0,0.0,0.0,train,0.0,0.0,0.0,0
89858,42920,i did create a new account  but when i created a new article  it was somehow deleted and i don t knwo why  and  why do you not want me to create an article of my own  is it because you feel threatened by the accuracy in the info that you feel that you have to lash out like a little girl by dleting my info  why don t you be a real man and let others do what they do  in the same manner that you don t want me to interfere with your article  don t interfere with mine  don t be a hypocrite ,7279fd813d0de7a5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
37370,139781, no worries  apology accepted what a welcome to wiki i ll see what i can do i m still in the stage of wow  they ve really done this  thanks for your offer of help and advice can t think of anything right now but will keep you posted apr utc  ,ec0df80102c8ed14,0.0,0.0,0.0,train,0.0,0.0,0.0,0
71267,145228,contested deletion this article should be speedily deleted for lack of asserted importance because this guy is totally not notable,191012376b4107f2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
80140,155824,gilmore girls i m trying to figure out a few things when adding season and complete series i somehow added an extra square and don t know how to undo it and i m still trying to figure out background colours can you take a look and tell me how i can fix it i don t want you to fix it until i give it a shot  thanks,c438cd4e8073254a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
117495,1279,overrated derek jeter is overrated  i don t like him at all  he shouldn t be making mill a year for having average seasons,037629b6f574ae1f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
97438,112288,i will flay you alive  you fking stalker  i shall enjoy your screams of agony as your blood slowly pools across the floor of my basement ,58a7701128e55aa9,0.0,0.0,0.0,train,1.0,1.0,1.0,1
74794,11376,don t these explicity state that they are christian rock ,1e18153e8df29803,0.0,0.0,0.0,train,0.0,0.0,0.0,0
155272,132092,you  suck  you  suck  you  suck  you  suck  you  suck  you  suck  you  suck ,c2dce591ec706689,0.0,1.0,1.0,train,1.0,0.0,1.0,1
53849,19375, w hate ver you do  do not leave me a message est april i keep finding pages that have been deleted i just added a  unreferenced  tag to a wiki deletion policy page i m sure i m not the first person to think of this what degree of crap will be flung can only be imagined  i undid your edit to ignore all rules  as it was not in the spirit of wikipedia see wikipedia do not disrupt wikipedia to illustrate a point that should be wikipedia what ignore all rules means please sign your entries by typing four tildes  have you read wikipedia please do not bite the newcomers yet except when you violate the rules about creating articles you said  except when you violate the rules about creating articles  in which case the page in violation will be quickly deleted  leaving no trace of what occurred  even the conversation about it may be deleted forever  this comment  like everything else on this page  does not cite sources  this comment may also be in violation of some rule that s an interesting point  several people are starting to look into issues with the deletion system already  will you be helping out with that hi kim i don t know what looking into even means  in regards to wikipedia  i don t know who people are  who does what  or who created the rules i don t know what helping out means  in regards to your question my first effort here  at creating an entry  was put up for deletion in minutes  then deleted without discussion by some admin now i can t find the brief discussion about that  but it led to the realization that many many pages here  the ones that state policy and rules for wikipedia  don t cite sources the pages don t list authors either they are nebulous pages  that don t follow the rules those pages insist i follow interesting damn right it is interesting i ve read a lot of criticism of wiki  and defended wikipedia for years but now  well  i see a huge flaw in the system  reply the only links i saw in the article  the one on amyotrophic lateral sclerosis  seemed to work fine now  were there other ones you were thinking of i answered on your talk page  cornfused i tell you  heh heh is user nakon some kind of bot i have no idea what happens on wikipedia sometimes while reading the als entry  due to a friend having been diagnosed with it  i followed a link to the als association  which gave me that page that says there is no article i looked it up on google  and created a short starter page on it  right after i hit create  i realized there was already an entry  but it was under als association  so i hit edit this page  to make it a redirect  it came up as deleted in a matter of seconds  some ass hole  called nakon had deleted the page  deletion log nakon deleted the als association csd a corp article about a company that doesn t assert significance considering there already was a page  and it certainly is significant  the ultrafast deletion is an example of some kind of fuck  ed up mentality this idiot has to be using some kind of software to scan every new article  and s he must have spent seconds before hitting some sort of deletion key unbelievable this level of bull shit  goes beyond anything i have ever encountered on the internet before if i had changed the entry to a redirect  i would have missed the event i use wikipedia all the time  but i spend almost no time editing or creating pages most of the changes i have made over the years have been fixing minor mistakes or reverting vandalism having managed to avoid ever being drawn into the,33270f69464bb89a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
132202,134172,suburban express thanks for leaving a message on my talk page  i responded  one additional point  i strongly support lede you proposed on the talk page of the suburban express article  best,cd85c40ab3eae53b,0.0,0.0,0.0,train,0.0,0.0,0.0,0
134031,138809,thank you for experimenting with the page september on wikipedia  your test worked  and it has been reverted or removed  please use the sandbox for any other tests you want to do  take a look at the welcome page if you would like to learn more about contributing to our encyclopedia ,e6c75ba4f0562ba2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
26251,39382, hello linadolex  and welcome to wikipedia  please remember to sign your name on talk pages by clicking  or using four tildes this will automatically produce your name and the date  also  please do your best to always fill in the edit summary field  below are some useful links to facilitate your involvement  happy editing  getting started introduction  the five pillars of wikipedia  how to edit a page finding your way around table of contents  department directory editing articles how to develop an article  manual of style getting help frequently asked questions  cheatsheet  where to ask a question  help pages  new contributors  help page how you can help contributing to wikipedia  community portal  follow wikipedia etiquette  practice civility  ,6919563646bc729d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
43346,155577, regarding the pbs program  even though ruse sounds hopelessly muddled  it doesn t support the whole statement you make  according to this  trans cript  and isn t a very good source for scholarly third party analysis of id  meyer is quoted as saying you understand  ben  that we have no problem with the ancient chronology of the earth  unintelligeble  creationism is not our position  which would tie in with him saying that yec isn t their position  but as intelligent design movement the  big tent  strategy shows  their position has always been to replace materialist science with theistic science first  and in the meantime to agree to differ about aspects like the age of the earth  nelson continues to be a prominent id proponent  featuring along with meyer at a symposium and turning up to support id at meetings in february and november still promoting id and yec side by side  some of their arguments may seem logically incompatible  but id has always included such contradictions talk ,c03eb55511d1ef08,0.0,0.0,0.0,train,0.0,0.0,0.0,0
27327,88776, how about a list then kuru  since in your wisdom you feel i should be gagged  give me a list of the personal attacks then  ,ed7fa8ce4c0d6bce,0.0,0.0,0.0,train,0.0,0.0,0.0,0
48914,4996, that s why i did  cheers  talk contribs ,0d3b57f3b2db3f03,0.0,0.0,0.0,train,0.0,0.0,0.0,0
25990,85477, hello  and welcome to wikipedia  i noticed that your username  lyco direct  may not meet wikipedia s username policy  because it corporate name as username  if you believe that your username does not violate our policy  please leave a note here explaining why  as an alternative  you may file for a change of username  or you may simply create a new account and use that for editing  thank you  talk  ,e4a1893edb1ed5e9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
75217,8336,drm posted the drm news  i know it s tempting  but don t post negative reaction til articles criticizing the drm are published  which shouldn t be too long  ,1626d278c18cc8e0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
105002,132777,kelly ramsey building kelly ramsey building alberta general election user talk avenue file peter lougheed jpg file peter lougheed jpg,c6651ba3143a699d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
130109,43564,someone must have added that after i left  good call ,744a75b4ab467091,0.0,0.0,0.0,train,0.0,0.0,0.0,0
122570,64340,re  list of people indicted in the international criminal tribunal for rwanda g  cah  wc  and c stand for genocide  crimes against humanity  war crimes  and contempt of the tribunal  respectively  the columns list the counts of each category of crimes with which individuals can be charged in the tribunal  utilizing abbr a reader can see what the underlined abbreviations stand for by placing the mouse cursor over the abbreviation  however  in hindsight this isn t intuitive and the underlining is hard to see with such short abbreviations  i d be happy to add a clear explanation to the article  ,ac2c8dcd960a4c3a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
87143,97425,however he is merely saving this article here because it is about to be deleted to due the fact that it is a hoax  see for details  this user should not be allwed to do such things ,0943cb0a3fc03dc9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
105066,75902,khoikhoi and supporting an ethnic againist another ethnic in iran related articles  supporting terrorist kurds and their map khoikhoi and supporting an ethnic againist another ethnic in iran related articles i am asking all people reading this  do you think an administrator should support an ethnic againist another ethnic or should have neutral opinion answer is should have neutral opinion  this guy supporting a map distributed by terrorist kurdish groups such as pkk  if you love kurdistan or some reason you want support establishment of a country called kurdistan in future  you need to fight for that with entire azerbaijan and turkey  we will never allow you till our last blood  i am extermly will fight for that and will remove a map called iran ethnicity http en wikipedia org wiki file iran ethnicity png  stop using wrong map and use correct map iran peoples  http en wikipedia org wiki file iran peoples jpg if you dont like this map  dont put any map in the wiki  articles without a correct map is better than article with wrong map if you don t educate yourself by reading truth about west border province of iran  west azerbaijan  to find facts about major ethnics live there and continue supporting wrong map  i will destroy all of your changes and you can continue blocking all of them  but be sure you can not block entire wikipedia  i am tracking you and will come to you and will restore what you are changing  only solution is be neutral and dont use support wrong map if you dont take me serious you will see how a azerbaijani turk can overcome kuridsh lovers and terrorist groups  i am ready for long term fight  last warning to terrorist suporters  i am ready to fight for long term and will track you every where,cb1164ec638b9d94,0.0,0.0,0.0,train,0.0,0.0,0.0,0
143312,72519,to ask the obverse of that question  why do some wikipedia users take it on themselves to obfuscate jew ish identities on politicians or other famous people all the time  and in this case given that there are sources from think tanks  journals and foreign policy advisories saying  jew ish ,c20f2606f506f09c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
142412,112671,this line has now been removed  i saw no problem changing it to read  it claims it is the healthiest breakfast cereal for kids jun utc ,5ac3955820360309,0.0,0.0,0.0,train,0.0,0.0,0.0,0
75507,136489,dyk spaces ah  alright then  i half feared it was a format thing  and prayed to be reverted if such was the case thanks for the quick reply ,da3612d7ce3c3b18,0.0,0.0,0.0,train,0.0,0.0,0.0,0
80964,94802,goofs for gods sake people  its a god damned cartoon  not everything has to be correct,fd69878b39eb1995,0.0,0.0,0.0,train,0.0,0.0,0.0,0
